reference_date,location,age_group,confirm,holiday
2021-06-10,DE-SL,15-34,0,FALSE
2021-06-10,DE-SL,35-59,1,FALSE
2021-06-10,DE-SL,60-79,1,FALSE
2021-06-10,DE-SL,80+,0,FALSE
2021-06-10,DE-SN,00+,10,FALSE
2021-06-10,DE-SN,00-04,0,FALSE
2021-06-10,DE-SN,05-14,0,FALSE
2021-06-10,DE-SN,15-34,1,FALSE
2021-06-10,DE-SN,35-59,1,FALSE
2021-06-10,DE-SN,60-79,6,FALSE
2021-06-10,DE-SN,80+,2,FALSE
2021-06-10,DE-ST,00+,3,FALSE
2021-06-10,DE-ST,00-04,0,FALSE
2021-06-10,DE-ST,05-14,0,FALSE
2021-06-10,DE-ST,15-34,0,FALSE
2021-06-10,DE-ST,35-59,0,FALSE
2021-06-10,DE-ST,60-79,3,FALSE
2021-06-10,DE-ST,80+,0,FALSE
2021-06-10,DE-TH,00+,5,FALSE
2021-06-10,DE-TH,00-04,0,FALSE
2021-06-10,DE-TH,05-14,0,FALSE
2021-06-10,DE-TH,15-34,1,FALSE
2021-06-10,DE-TH,35-59,1,FALSE
2021-06-10,DE-TH,60-79,2,FALSE
2021-06-10,DE-TH,80+,1,FALSE
2021-06-11,DE,00+,132,FALSE
2021-06-11,DE,00-04,5,FALSE
2021-06-11,DE,05-14,1,FALSE
2021-06-11,DE,15-34,26,FALSE
2021-06-11,DE,35-59,44,FALSE
2021-06-11,DE,60-79,38,FALSE
2021-06-11,DE,80+,18,FALSE
2021-06-11,DE-BB,00+,1,FALSE
2021-06-11,DE-BB,00-04,0,FALSE
2021-06-11,DE-BB,05-14,0,FALSE
2021-06-11,DE-BB,15-34,0,FALSE
2021-06-11,DE-BB,35-59,0,FALSE
2021-06-11,DE-BB,60-79,1,FALSE
2021-06-11,DE-BB,80+,0,FALSE
2021-06-11,DE-BE,00+,2,FALSE
2021-06-11,DE-BE,00-04,0,FALSE
2021-06-11,DE-BE,05-14,0,FALSE
2021-06-11,DE-BE,15-34,0,FALSE
2021-06-11,DE-BE,35-59,1,FALSE
2021-06-11,DE-BE,60-79,1,FALSE
2021-06-11,DE-BE,80+,0,FALSE
2021-06-11,DE-BW,00+,14,FALSE
2021-06-11,DE-BW,00-04,0,FALSE
2021-06-11,DE-BW,05-14,0,FALSE
2021-06-11,DE-BW,15-34,2,FALSE
2021-06-11,DE-BW,35-59,5,FALSE
2021-06-11,DE-BW,60-79,4,FALSE
2021-06-11,DE-BW,80+,3,FALSE
2021-06-11,DE-BY,00+,21,FALSE
2021-06-11,DE-BY,00-04,0,FALSE
2021-06-11,DE-BY,05-14,1,FALSE
2021-06-11,DE-BY,15-34,5,FALSE
2021-06-11,DE-BY,35-59,7,FALSE
2021-06-11,DE-BY,60-79,5,FALSE
2021-06-11,DE-BY,80+,3,FALSE
2021-06-11,DE-HB,00+,2,FALSE
2021-06-11,DE-HB,00-04,0,FALSE
2021-06-11,DE-HB,05-14,0,FALSE
2021-06-11,DE-HB,15-34,1,FALSE
2021-06-11,DE-HB,35-59,0,FALSE
2021-06-11,DE-HB,60-79,1,FALSE
2021-06-11,DE-HB,80+,0,FALSE
2021-06-11,DE-HE,00+,15,FALSE
2021-06-11,DE-HE,00-04,1,FALSE
2021-06-11,DE-HE,05-14,0,FALSE
2021-06-11,DE-HE,15-34,2,FALSE
2021-06-11,DE-HE,35-59,5,FALSE
2021-06-11,DE-HE,60-79,4,FALSE
2021-06-11,DE-HE,80+,3,FALSE
2021-06-11,DE-HH,00+,3,FALSE
2021-06-11,DE-HH,00-04,1,FALSE
2021-06-11,DE-HH,05-14,0,FALSE
2021-06-11,DE-HH,15-34,0,FALSE
2021-06-11,DE-HH,35-59,1,FALSE
2021-06-11,DE-HH,60-79,1,FALSE
2021-06-11,DE-HH,80+,0,FALSE
2021-06-11,DE-MV,00+,0,FALSE
2021-06-11,DE-MV,00-04,0,FALSE
2021-06-11,DE-MV,05-14,0,FALSE
2021-06-11,DE-MV,15-34,0,FALSE
2021-06-11,DE-MV,35-59,0,FALSE
2021-06-11,DE-MV,60-79,0,FALSE
2021-06-11,DE-MV,80+,0,FALSE
2021-06-11,DE-NI,00+,8,FALSE
2021-06-11,DE-NI,00-04,0,FALSE
2021-06-11,DE-NI,05-14,0,FALSE
2021-06-11,DE-NI,15-34,1,FALSE
2021-06-11,DE-NI,35-59,2,FALSE
2021-06-11,DE-NI,60-79,5,FALSE
2021-06-11,DE-NI,80+,0,FALSE
2021-06-11,DE-NW,00+,36,FALSE
2021-06-11,DE-NW,00-04,2,FALSE
2021-06-11,DE-NW,05-14,0,FALSE
2021-06-11,DE-NW,15-34,8,FALSE
2021-06-11,DE-NW,35-59,16,FALSE
2021-06-11,DE-NW,60-79,6,FALSE
2021-06-11,DE-NW,80+,4,FALSE
2021-06-11,DE-RP,00+,9,FALSE
2021-06-11,DE-RP,00-04,0,FALSE
2021-06-11,DE-RP,05-14,0,FALSE
2021-06-11,DE-RP,15-34,2,FALSE
2021-06-11,DE-RP,35-59,2,FALSE
2021-06-11,DE-RP,60-79,3,FALSE
2021-06-11,DE-RP,80+,2,FALSE
2021-06-11,DE-SH,00+,5,FALSE
2021-06-11,DE-SH,00-04,0,FALSE
2021-06-11,DE-SH,05-14,0,FALSE
2021-06-11,DE-SH,15-34,2,FALSE
2021-06-11,DE-SH,35-59,2,FALSE
2021-06-11,DE-SH,60-79,1,FALSE
2021-06-11,DE-SH,80+,0,FALSE
2021-06-11,DE-SL,00+,2,FALSE
2021-06-11,DE-SL,00-04,1,FALSE
2021-06-11,DE-SL,05-14,0,FALSE
2021-06-11,DE-SL,15-34,1,FALSE
2021-06-11,DE-SL,35-59,0,FALSE
2021-06-11,DE-SL,60-79,0,FALSE
2021-06-11,DE-SL,80+,0,FALSE
2021-06-11,DE-SN,00+,6,FALSE
2021-06-11,DE-SN,00-04,0,FALSE
2021-06-11,DE-SN,05-14,0,FALSE
2021-06-11,DE-SN,15-34,0,FALSE
2021-06-11,DE-SN,35-59,2,FALSE
2021-06-11,DE-SN,60-79,2,FALSE
2021-06-11,DE-SN,80+,2,FALSE
2021-06-11,DE-ST,00+,3,FALSE
2021-06-11,DE-ST,00-04,0,FALSE
2021-06-11,DE-ST,05-14,0,FALSE
2021-06-11,DE-ST,15-34,0,FALSE
2021-06-11,DE-ST,35-59,1,FALSE
2021-06-11,DE-ST,60-79,1,FALSE
2021-06-11,DE-ST,80+,1,FALSE
2021-06-11,DE-TH,00+,5,FALSE
2021-06-11,DE-TH,00-04,0,FALSE
2021-06-11,DE-TH,05-14,0,FALSE
2021-06-11,DE-TH,15-34,2,FALSE
2021-06-11,DE-TH,35-59,0,FALSE
2021-06-11,DE-TH,60-79,3,FALSE
2021-06-11,DE-TH,80+,0,FALSE
2021-06-12,DE,00+,108,FALSE
2021-06-12,DE,00-04,2,FALSE
2021-06-12,DE,05-14,4,FALSE
2021-06-12,DE,15-34,22,FALSE
2021-06-12,DE,35-59,30,FALSE
2021-06-12,DE,60-79,28,FALSE
2021-06-12,DE,80+,22,FALSE
2021-06-12,DE-BB,00+,1,FALSE
2021-06-12,DE-BB,00-04,0,FALSE
2021-06-12,DE-BB,05-14,0,FALSE
2021-06-12,DE-BB,15-34,0,FALSE
2021-06-12,DE-BB,35-59,0,FALSE
2021-06-12,DE-BB,60-79,0,FALSE
2021-06-12,DE-BB,80+,1,FALSE
2021-06-12,DE-BE,00+,5,FALSE
2021-06-12,DE-BE,00-04,0,FALSE
2021-06-12,DE-BE,05-14,0,FALSE
2021-06-12,DE-BE,15-34,1,FALSE
2021-06-12,DE-BE,35-59,0,FALSE
2021-06-12,DE-BE,60-79,2,FALSE
2021-06-12,DE-BE,80+,2,FALSE
2021-06-12,DE-BW,00+,20,FALSE
2021-06-12,DE-BW,00-04,0,FALSE
2021-06-12,DE-BW,05-14,2,FALSE
2021-06-12,DE-BW,15-34,2,FALSE
2021-06-12,DE-BW,35-59,8,FALSE
2021-06-12,DE-BW,60-79,4,FALSE
2021-06-12,DE-BW,80+,4,FALSE
2021-06-12,DE-BY,00+,16,FALSE
2021-06-12,DE-BY,00-04,0,FALSE
2021-06-12,DE-BY,05-14,1,FALSE
2021-06-12,DE-BY,15-34,5,FALSE
2021-06-12,DE-BY,35-59,5,FALSE
2021-06-12,DE-BY,60-79,4,FALSE
2021-06-12,DE-BY,80+,1,FALSE
2021-06-12,DE-HB,00+,4,FALSE
2021-06-12,DE-HB,00-04,0,FALSE
2021-06-12,DE-HB,05-14,1,FALSE
2021-06-12,DE-HB,15-34,2,FALSE
2021-06-12,DE-HB,35-59,0,FALSE
2021-06-12,DE-HB,60-79,0,FALSE
2021-06-12,DE-HB,80+,1,FALSE
2021-06-12,DE-HE,00+,7,FALSE
2021-06-12,DE-HE,00-04,0,FALSE
2021-06-12,DE-HE,05-14,0,FALSE
2021-06-12,DE-HE,15-34,1,FALSE
2021-06-12,DE-HE,35-59,2,FALSE
2021-06-12,DE-HE,60-79,2,FALSE
2021-06-12,DE-HE,80+,2,FALSE
2021-06-12,DE-HH,00+,3,FALSE
2021-06-12,DE-HH,00-04,1,FALSE
2021-06-12,DE-HH,05-14,0,FALSE
2021-06-12,DE-HH,15-34,0,FALSE
2021-06-12,DE-HH,35-59,1,FALSE
2021-06-12,DE-HH,60-79,0,FALSE
2021-06-12,DE-HH,80+,1,FALSE
2021-06-12,DE-MV,00+,1,FALSE
2021-06-12,DE-MV,00-04,0,FALSE
2021-06-12,DE-MV,05-14,0,FALSE
2021-06-12,DE-MV,15-34,0,FALSE
2021-06-12,DE-MV,35-59,1,FALSE
2021-06-12,DE-MV,60-79,0,FALSE
2021-06-12,DE-MV,80+,0,FALSE
2021-06-12,DE-NI,00+,5,FALSE
2021-06-12,DE-NI,00-04,0,FALSE
2021-06-12,DE-NI,05-14,0,FALSE
2021-06-12,DE-NI,15-34,1,FALSE
2021-06-12,DE-NI,35-59,1,FALSE
2021-06-12,DE-NI,60-79,2,FALSE
2021-06-12,DE-NI,80+,1,FALSE
2021-06-12,DE-NW,00+,23,FALSE
2021-06-12,DE-NW,00-04,1,FALSE
2021-06-12,DE-NW,05-14,0,FALSE
2021-06-12,DE-NW,15-34,6,FALSE
2021-06-12,DE-NW,35-59,7,FALSE
2021-06-12,DE-NW,60-79,6,FALSE
2021-06-12,DE-NW,80+,3,FALSE
2021-06-12,DE-RP,00+,4,FALSE
2021-06-12,DE-RP,00-04,0,FALSE
2021-06-12,DE-RP,05-14,0,FALSE
2021-06-12,DE-RP,15-34,1,FALSE
2021-06-12,DE-RP,35-59,1,FALSE
2021-06-12,DE-RP,60-79,1,FALSE
2021-06-12,DE-RP,80+,1,FALSE
2021-06-12,DE-SH,00+,4,FALSE
2021-06-12,DE-SH,00-04,0,FALSE
2021-06-12,DE-SH,05-14,0,FALSE
2021-06-12,DE-SH,15-34,2,FALSE
2021-06-12,DE-SH,35-59,1,FALSE
2021-06-12,DE-SH,60-79,1,FALSE
2021-06-12,DE-SH,80+,0,FALSE
2021-06-12,DE-SL,00+,0,FALSE
2021-06-12,DE-SL,00-04,0,FALSE
2021-06-12,DE-SL,05-14,0,FALSE
2021-06-12,DE-SL,15-34,0,FALSE
2021-06-12,DE-SL,35-59,0,FALSE
2021-06-12,DE-SL,60-79,0,FALSE
2021-06-12,DE-SL,80+,0,FALSE
2021-06-12,DE-SN,00+,6,FALSE
2021-06-12,DE-SN,00-04,0,FALSE
2021-06-12,DE-SN,05-14,0,FALSE
2021-06-12,DE-SN,15-34,1,FALSE
2021-06-12,DE-SN,35-59,0,FALSE
2021-06-12,DE-SN,60-79,2,FALSE
2021-06-12,DE-SN,80+,3,FALSE
2021-06-12,DE-ST,00+,4,FALSE
2021-06-12,DE-ST,00-04,0,FALSE
2021-06-12,DE-ST,05-14,0,FALSE
2021-06-12,DE-ST,15-34,0,FALSE
2021-06-12,DE-ST,35-59,2,FALSE
2021-06-12,DE-ST,60-79,2,FALSE
2021-06-12,DE-ST,80+,0,FALSE
2021-06-12,DE-TH,00+,5,FALSE
2021-06-12,DE-TH,00-04,0,FALSE
2021-06-12,DE-TH,05-14,0,FALSE
2021-06-12,DE-TH,15-34,0,FALSE
2021-06-12,DE-TH,35-59,1,FALSE
2021-06-12,DE-TH,60-79,2,FALSE
2021-06-12,DE-TH,80+,2,FALSE
2021-06-13,DE,00+,61,FALSE
2021-06-13,DE,00-04,1,FALSE
2021-06-13,DE,05-14,1,FALSE
2021-06-13,DE,15-34,10,FALSE
2021-06-13,DE,35-59,25,FALSE
2021-06-13,DE,60-79,18,FALSE
2021-06-13,DE,80+,6,FALSE
2021-06-13,DE-BB,00+,0,FALSE
2021-06-13,DE-BB,00-04,0,FALSE
2021-06-13,DE-BB,05-14,0,FALSE
2021-06-13,DE-BB,15-34,0,FALSE
2021-06-13,DE-BB,35-59,0,FALSE
2021-06-13,DE-BB,60-79,0,FALSE
2021-06-13,DE-BB,80+,0,FALSE
2021-06-13,DE-BE,00+,1,FALSE
2021-06-13,DE-BE,00-04,0,FALSE
2021-06-13,DE-BE,05-14,0,FALSE
2021-06-13,DE-BE,15-34,0,FALSE
2021-06-13,DE-BE,35-59,1,FALSE
2021-06-13,DE-BE,60-79,0,FALSE
2021-06-13,DE-BE,80+,0,FALSE
2021-06-13,DE-BW,00+,13,FALSE
2021-06-13,DE-BW,00-04,0,FALSE
2021-06-13,DE-BW,05-14,0,FALSE
2021-06-13,DE-BW,15-34,4,FALSE
2021-06-13,DE-BW,35-59,4,FALSE
2021-06-13,DE-BW,60-79,3,FALSE
2021-06-13,DE-BW,80+,2,FALSE
2021-06-13,DE-BY,00+,12,FALSE
2021-06-13,DE-BY,00-04,0,FALSE
2021-06-13,DE-BY,05-14,0,FALSE
2021-06-13,DE-BY,15-34,1,FALSE
2021-06-13,DE-BY,35-59,8,FALSE
2021-06-13,DE-BY,60-79,5,FALSE
2021-06-13,DE-BY,80+,0,FALSE
2021-06-13,DE-HB,00+,0,FALSE
2021-06-13,DE-HB,00-04,0,FALSE
2021-06-13,DE-HB,05-14,0,FALSE
2021-06-13,DE-HB,15-34,0,FALSE
2021-06-13,DE-HB,35-59,0,FALSE
2021-06-13,DE-HB,60-79,0,FALSE
2021-06-13,DE-HB,80+,0,FALSE
2021-06-13,DE-HE,00+,8,FALSE
2021-06-13,DE-HE,00-04,0,FALSE
2021-06-13,DE-HE,05-14,0,FALSE
2021-06-13,DE-HE,15-34,1,FALSE
2021-06-13,DE-HE,35-59,4,FALSE
2021-06-13,DE-HE,60-79,2,FALSE
2021-06-13,DE-HE,80+,1,FALSE
2021-06-13,DE-HH,00+,0,FALSE
2021-06-13,DE-HH,00-04,0,FALSE
2021-06-13,DE-HH,05-14,0,FALSE
2021-06-13,DE-HH,15-34,0,FALSE
2021-06-13,DE-HH,35-59,0,FALSE
2021-06-13,DE-HH,60-79,0,FALSE
2021-06-13,DE-HH,80+,0,FALSE
2021-06-13,DE-MV,00+,3,FALSE
2021-06-13,DE-MV,00-04,0,FALSE
2021-06-13,DE-MV,05-14,0,FALSE
2021-06-13,DE-MV,15-34,1,FALSE
2021-06-13,DE-MV,35-59,2,FALSE
2021-06-13,DE-MV,60-79,0,FALSE
2021-06-13,DE-MV,80+,0,FALSE
2021-06-13,DE-NI,00+,3,FALSE
2021-06-13,DE-NI,00-04,0,FALSE
2021-06-13,DE-NI,05-14,0,FALSE
2021-06-13,DE-NI,15-34,1,FALSE
2021-06-13,DE-NI,35-59,1,FALSE
2021-06-13,DE-NI,60-79,0,FALSE
2021-06-13,DE-NI,80+,1,FALSE
2021-06-13,DE-NW,00+,11,FALSE
2021-06-13,DE-NW,00-04,1,FALSE
2021-06-13,DE-NW,05-14,0,FALSE
2021-06-13,DE-NW,15-34,2,FALSE
2021-06-13,DE-NW,35-59,3,FALSE
2021-06-13,DE-NW,60-79,5,FALSE
2021-06-13,DE-NW,80+,0,FALSE
2021-06-13,DE-RP,00+,2,FALSE
2021-06-13,DE-RP,00-04,0,FALSE
2021-06-13,DE-RP,05-14,1,FALSE
2021-06-13,DE-RP,15-34,0,FALSE
2021-06-13,DE-RP,35-59,1,FALSE
2021-06-13,DE-RP,60-79,0,FALSE
2021-06-13,DE-RP,80+,0,FALSE
2021-06-13,DE-SH,00+,3,FALSE
2021-06-13,DE-SH,00-04,0,FALSE
2021-06-13,DE-SH,05-14,0,FALSE
2021-06-13,DE-SH,15-34,0,FALSE
2021-06-13,DE-SH,35-59,2,FALSE
2021-06-13,DE-SH,60-79,0,FALSE
2021-06-13,DE-SH,80+,1,FALSE
2021-06-13,DE-SL,00+,0,FALSE
2021-06-13,DE-SL,00-04,0,FALSE
2021-06-13,DE-SL,05-14,0,FALSE
2021-06-13,DE-SL,15-34,0,FALSE
2021-06-13,DE-SL,35-59,0,FALSE
2021-06-13,DE-SL,60-79,0,FALSE
2021-06-13,DE-SL,80+,0,FALSE
2021-06-13,DE-SN,00+,1,FALSE
2021-06-13,DE-SN,00-04,0,FALSE
2021-06-13,DE-SN,05-14,0,FALSE
2021-06-13,DE-SN,15-34,0,FALSE
2021-06-13,DE-SN,35-59,1,FALSE
2021-06-13,DE-SN,60-79,0,FALSE
2021-06-13,DE-SN,80+,0,FALSE
2021-06-13,DE-ST,00+,3,FALSE
2021-06-13,DE-ST,00-04,0,FALSE
2021-06-13,DE-ST,05-14,0,FALSE
2021-06-13,DE-ST,15-34,0,FALSE
2021-06-13,DE-ST,35-59,0,FALSE
2021-06-13,DE-ST,60-79,2,FALSE
2021-06-13,DE-ST,80+,1,FALSE
2021-06-13,DE-TH,00+,2,FALSE
2021-06-13,DE-TH,00-04,0,FALSE
2021-06-13,DE-TH,05-14,0,FALSE
2021-06-13,DE-TH,15-34,0,FALSE
2021-06-13,DE-TH,35-59,1,FALSE
2021-06-13,DE-TH,60-79,1,FALSE
2021-06-13,DE-TH,80+,0,FALSE
2021-06-14,DE,00+,49,FALSE
2021-06-14,DE,00-04,2,FALSE
2021-06-14,DE,05-14,1,FALSE
2021-06-14,DE,15-34,8,FALSE
2021-06-14,DE,35-59,10,FALSE
2021-06-14,DE,60-79,20,FALSE
2021-06-14,DE,80+,8,FALSE
2021-06-14,DE-BB,00+,0,FALSE
2021-06-14,DE-BB,00-04,0,FALSE
2021-06-14,DE-BB,05-14,0,FALSE
2021-06-14,DE-BB,15-34,0,FALSE
2021-06-14,DE-BB,35-59,0,FALSE
2021-06-14,DE-BB,60-79,0,FALSE
2021-06-14,DE-BB,80+,0,FALSE
2021-06-14,DE-BE,00+,0,FALSE
2021-06-14,DE-BE,00-04,0,FALSE
2021-06-14,DE-BE,05-14,0,FALSE
2021-06-14,DE-BE,15-34,0,FALSE
2021-06-14,DE-BE,35-59,0,FALSE
2021-06-14,DE-BE,60-79,0,FALSE
2021-06-14,DE-BE,80+,0,FALSE
2021-06-14,DE-BW,00+,8,FALSE
2021-06-14,DE-BW,00-04,0,FALSE
2021-06-14,DE-BW,05-14,0,FALSE
2021-06-14,DE-BW,15-34,1,FALSE
2021-06-14,DE-BW,35-59,3,FALSE
2021-06-14,DE-BW,60-79,3,FALSE
2021-06-14,DE-BW,80+,1,FALSE
2021-06-14,DE-BY,00+,11,FALSE
2021-06-14,DE-BY,00-04,0,FALSE
2021-06-14,DE-BY,05-14,0,FALSE
2021-06-14,DE-BY,15-34,2,FALSE
2021-06-14,DE-BY,35-59,1,FALSE
2021-06-14,DE-BY,60-79,4,FALSE
2021-06-14,DE-BY,80+,4,FALSE
2021-06-14,DE-HB,00+,1,FALSE
2021-06-14,DE-HB,00-04,0,FALSE
2021-06-14,DE-HB,05-14,0,FALSE
2021-06-14,DE-HB,15-34,0,FALSE
2021-06-14,DE-HB,35-59,1,FALSE
2021-06-14,DE-HB,60-79,0,FALSE
2021-06-14,DE-HB,80+,0,FALSE
2021-06-14,DE-HE,00+,5,FALSE
2021-06-14,DE-HE,00-04,1,FALSE
2021-06-14,DE-HE,05-14,1,FALSE
2021-06-14,DE-HE,15-34,0,FALSE
2021-06-14,DE-HE,35-59,0,FALSE
2021-06-14,DE-HE,60-79,3,FALSE
2021-06-14,DE-HE,80+,0,FALSE
2021-06-14,DE-HH,00+,0,FALSE
2021-06-14,DE-HH,00-04,0,FALSE
2021-06-14,DE-HH,05-14,0,FALSE
2021-06-14,DE-HH,15-34,0,FALSE
2021-06-14,DE-HH,35-59,0,FALSE
2021-06-14,DE-HH,60-79,0,FALSE
2021-06-14,DE-HH,80+,0,FALSE
2021-06-14,DE-MV,00+,1,FALSE
2021-06-14,DE-MV,00-04,0,FALSE
2021-06-14,DE-MV,05-14,0,FALSE
2021-06-14,DE-MV,15-34,1,FALSE
2021-06-14,DE-MV,35-59,0,FALSE
2021-06-14,DE-MV,60-79,0,FALSE
2021-06-14,DE-MV,80+,0,FALSE
2021-06-14,DE-NI,00+,1,FALSE
2021-06-14,DE-NI,00-04,0,FALSE
2021-06-14,DE-NI,05-14,0,FALSE
2021-06-14,DE-NI,15-34,0,FALSE
2021-06-14,DE-NI,35-59,1,FALSE
2021-06-14,DE-NI,60-79,0,FALSE
2021-06-14,DE-NI,80+,0,FALSE
2021-06-14,DE-NW,00+,12,FALSE
2021-06-14,DE-NW,00-04,1,FALSE
2021-06-14,DE-NW,05-14,0,FALSE
2021-06-14,DE-NW,15-34,2,FALSE
2021-06-14,DE-NW,35-59,1,FALSE
2021-06-14,DE-NW,60-79,7,FALSE
2021-06-14,DE-NW,80+,1,FALSE
2021-06-14,DE-RP,00+,6,FALSE
2021-06-14,DE-RP,00-04,0,FALSE
2021-06-14,DE-RP,05-14,0,FALSE
2021-06-14,DE-RP,15-34,2,FALSE
2021-06-14,DE-RP,35-59,2,FALSE
2021-06-14,DE-RP,60-79,2,FALSE
2021-06-14,DE-RP,80+,0,FALSE
2021-06-14,DE-SH,00+,0,FALSE
2021-06-14,DE-SH,00-04,0,FALSE
2021-06-14,DE-SH,05-14,0,FALSE
2021-06-14,DE-SH,15-34,0,FALSE
2021-06-14,DE-SH,35-59,0,FALSE
2021-06-14,DE-SH,60-79,0,FALSE
2021-06-14,DE-SH,80+,0,FALSE
2021-06-14,DE-SL,00+,0,FALSE
2021-06-14,DE-SL,00-04,0,FALSE
2021-06-14,DE-SL,05-14,0,FALSE
2021-06-14,DE-SL,15-34,0,FALSE
2021-06-14,DE-SL,35-59,0,FALSE
2021-06-14,DE-SL,60-79,0,FALSE
2021-06-14,DE-SL,80+,0,FALSE
2021-06-14,DE-SN,00+,3,FALSE
2021-06-14,DE-SN,00-04,0,FALSE
2021-06-14,DE-SN,05-14,0,FALSE
2021-06-14,DE-SN,15-34,0,FALSE
2021-06-14,DE-SN,35-59,1,FALSE
2021-06-14,DE-SN,60-79,1,FALSE
2021-06-14,DE-SN,80+,1,FALSE
2021-06-14,DE-ST,00+,1,FALSE
2021-06-14,DE-ST,00-04,0,FALSE
2021-06-14,DE-ST,05-14,0,FALSE
2021-06-14,DE-ST,15-34,0,FALSE
2021-06-14,DE-ST,35-59,0,FALSE
2021-06-14,DE-ST,60-79,0,FALSE
2021-06-14,DE-ST,80+,1,FALSE
2021-06-14,DE-TH,00+,0,FALSE
2021-06-14,DE-TH,00-04,0,FALSE
2021-06-14,DE-TH,05-14,0,FALSE
2021-06-14,DE-TH,15-34,0,FALSE
2021-06-14,DE-TH,35-59,0,FALSE
2021-06-14,DE-TH,60-79,0,FALSE
2021-06-14,DE-TH,80+,0,FALSE
2021-06-15,DE,00+,99,FALSE
2021-06-15,DE,00-04,4,FALSE
2021-06-15,DE,05-14,2,FALSE
2021-06-15,DE,15-34,13,FALSE
2021-06-15,DE,35-59,37,FALSE
2021-06-15,DE,60-79,22,FALSE
2021-06-15,DE,80+,21,FALSE
2021-06-15,DE-BB,00+,2,FALSE
2021-06-15,DE-BB,00-04,0,FALSE
2021-06-15,DE-BB,05-14,0,FALSE
2021-06-15,DE-BB,15-34,0,FALSE
2021-06-15,DE-BB,35-59,0,FALSE
2021-06-15,DE-BB,60-79,0,FALSE
2021-06-15,DE-BB,80+,2,FALSE
2021-06-15,DE-BE,00+,3,FALSE
2021-06-15,DE-BE,00-04,0,FALSE
2021-06-15,DE-BE,05-14,0,FALSE
2021-06-15,DE-BE,15-34,1,FALSE
2021-06-15,DE-BE,35-59,2,FALSE
2021-06-15,DE-BE,60-79,0,FALSE
2021-06-15,DE-BE,80+,0,FALSE
2021-06-15,DE-BW,00+,14,FALSE
2021-06-15,DE-BW,00-04,1,FALSE
2021-06-15,DE-BW,05-14,0,FALSE
2021-06-15,DE-BW,15-34,2,FALSE
2021-06-15,DE-BW,35-59,4,FALSE
2021-06-15,DE-BW,60-79,5,FALSE
2021-06-15,DE-BW,80+,2,FALSE
2021-06-15,DE-BY,00+,15,FALSE
2021-06-15,DE-BY,00-04,0,FALSE
2021-06-15,DE-BY,05-14,0,FALSE
2021-06-15,DE-BY,15-34,3,FALSE
2021-06-15,DE-BY,35-59,4,FALSE
2021-06-15,DE-BY,60-79,4,FALSE
2021-06-15,DE-BY,80+,4,FALSE
2021-06-15,DE-HB,00+,0,FALSE
2021-06-15,DE-HB,00-04,0,FALSE
2021-06-15,DE-HB,05-14,0,FALSE
2021-06-15,DE-HB,15-34,0,FALSE
2021-06-15,DE-HB,35-59,0,FALSE
2021-06-15,DE-HB,60-79,0,FALSE
2021-06-15,DE-HB,80+,0,FALSE
2021-06-15,DE-HE,00+,13,FALSE
2021-06-15,DE-HE,00-04,0,FALSE
2021-06-15,DE-HE,05-14,0,FALSE
2021-06-15,DE-HE,15-34,3,FALSE
2021-06-15,DE-HE,35-59,4,FALSE
2021-06-15,DE-HE,60-79,3,FALSE
2021-06-15,DE-HE,80+,3,FALSE
2021-06-15,DE-HH,00+,3,FALSE
2021-06-15,DE-HH,00-04,0,FALSE
2021-06-15,DE-HH,05-14,0,FALSE
2021-06-15,DE-HH,15-34,0,FALSE
2021-06-15,DE-HH,35-59,1,FALSE
2021-06-15,DE-HH,60-79,1,FALSE
2021-06-15,DE-HH,80+,1,FALSE
2021-06-15,DE-MV,00+,2,FALSE
2021-06-15,DE-MV,00-04,0,FALSE
2021-06-15,DE-MV,05-14,0,FALSE
2021-06-15,DE-MV,15-34,0,FALSE
2021-06-15,DE-MV,35-59,1,FALSE
2021-06-15,DE-MV,60-79,0,FALSE
2021-06-15,DE-MV,80+,1,FALSE
2021-06-15,DE-NI,00+,4,FALSE
2021-06-15,DE-NI,00-04,0,FALSE
2021-06-15,DE-NI,05-14,0,FALSE
2021-06-15,DE-NI,15-34,1,FALSE
2021-06-15,DE-NI,35-59,3,FALSE
2021-06-15,DE-NI,60-79,0,FALSE
2021-06-15,DE-NI,80+,0,FALSE
2021-06-15,DE-NW,00+,25,FALSE
2021-06-15,DE-NW,00-04,2,FALSE
2021-06-15,DE-NW,05-14,1,FALSE
2021-06-15,DE-NW,15-34,3,FALSE
2021-06-15,DE-NW,35-59,11,FALSE
2021-06-15,DE-NW,60-79,5,FALSE
2021-06-15,DE-NW,80+,3,FALSE
2021-06-15,DE-RP,00+,1,FALSE
2021-06-15,DE-RP,00-04,0,FALSE
2021-06-15,DE-RP,05-14,0,FALSE
2021-06-15,DE-RP,15-34,0,FALSE
2021-06-15,DE-RP,35-59,1,FALSE
2021-06-15,DE-RP,60-79,0,FALSE
2021-06-15,DE-RP,80+,0,FALSE
2021-06-15,DE-SH,00+,2,FALSE
2021-06-15,DE-SH,00-04,1,FALSE
2021-06-15,DE-SH,05-14,0,FALSE
2021-06-15,DE-SH,15-34,0,FALSE
2021-06-15,DE-SH,35-59,0,FALSE
2021-06-15,DE-SH,60-79,1,FALSE
2021-06-15,DE-SH,80+,0,FALSE
2021-06-15,DE-SL,00+,2,FALSE
2021-06-15,DE-SL,00-04,0,FALSE
